# {"cfg": "D:\\python1\\chapter2_LLM+RL_region_detection\\configs\\cc4_local_online.yaml", "region_id": 0, "device": "cpu", "steps_per_episode": 100, "episodes": 20, "seed": 0, "deterministic": true, "wm_path": "D:\\python1\\chapter2_LLM+RL_region_detection\\outputs\\cc4\\checkpoints\\world_model_region0.pt", "ppo_path": "D:\\python1\\chapter2_LLM+RL_region_detection\\outputs\\cc4\\checkpoints\\ppo_posterior_region0.pt"}

# ===== EPISODE 0 =====
[ep=00 t=0000] choose_plan=1 action=2 reward=0.304 info={'t': 1, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.29097627007854654, 'risk': 0.20451171277871438}
[ep=05 t=0070] choose_plan=2 action=1 reward=0.549 info={'t': 71, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0071] choose_plan=4 action=1 reward=-0.005 info={'t': 72, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0072] choose_plan=5 action=2 reward=0.295 info={'t': 73, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0073] choose_plan=0 action=2 reward=0.346 info={'t': 74, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0074] choose_plan=4 action=2 reward=0.327 info={'t': 75, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0075] choose_plan=3 action=2 reward=0.327 info={'t': 76, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0076] choose_plan=2 action=2 reward=-0.184 info={'t': 77, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0077] choose_plan=1 action=1 reward=0.529 info={'t': 78, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0078] choose_plan=1 action=1 reward=0.004 info={'t': 79, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0079] choose_plan=0 action=2 reward=-0.215 info={'t': 80, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0080] choose_plan=5 action=1 reward=0.034 info={'t': 81, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0081] choose_plan=2 action=2 reward=0.295 info={'t': 82, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0082] choose_plan=0 action=2 reward=0.295 info={'t': 83, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0083] choose_plan=5 action=2 reward=-0.211 info={'t': 84, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0084] choose_plan=2 action=1 reward=0.505 info={'t': 85, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0085] choose_plan=1 action=1 reward=-0.005 info={'t': 86, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0086] choose_plan=4 action=2 reward=-0.175 info={'t': 87, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0087] choose_plan=5 action=1 reward=0.505 info={'t': 88, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0088] choose_plan=0 action=1 reward=0.543 info={'t': 89, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0089] choose_plan=2 action=1 reward=-0.003 info={'t': 90, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0090] choose_plan=1 action=2 reward=-0.191 info={'t': 91, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0091] choose_plan=4 action=1 reward=0.505 info={'t': 92, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0092] choose_plan=2 action=1 reward=0.534 info={'t': 93, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0093] choose_plan=3 action=1 reward=0.576 info={'t': 94, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0094] choose_plan=2 action=1 reward=0.509 info={'t': 95, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0095] choose_plan=4 action=1 reward=0.058 info={'t': 96, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0096] choose_plan=3 action=2 reward=0.305 info={'t': 97, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0097] choose_plan=1 action=2 reward=0.332 info={'t': 98, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0098] choose_plan=2 action=2 reward=-0.188 info={'t': 99, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=05 t=0099] choose_plan=3 action=1 reward=0.493 info={'t': 100, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.004110869180756163}
# done at t=99
# episode_summary {"episode": 5, "episode_return": 18.193509069647167, "reward_mean": 0.18193509069647168, "reward_min": -0.21500000000000002, "reward_max": 0.5764308920827403, "steps": 100, "unique_actions": 2, "top5_actions": [[1, 51], [2, 49]]}

# ===== EPISODE 6 =====
[ep=06 t=0000] choose_plan=1 action=2 reward=-0.171 info={'t': 1, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.29785720302872004, 'risk': 0.19981161963900856}
[ep=06 t=0001] choose_plan=1 action=1 reward=0.203 info={'t': 2, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.19981161963900856, 'risk': 0.17580541657459628}
[ep=06 t=0002] choose_plan=1 action=1 reward=-0.161 info={'t': 3, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.17580541657459628, 'risk': 0.1402243989073573}
[ep=06 t=0003] choose_plan=1 action=2 reward=0.217 info={'t': 4, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.1402243989073573, 'risk': 0.04530768717875722}
[ep=06 t=0004] choose_plan=2 action=1 reward=0.168 info={'t': 5, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.04530768717875722, 'risk': 0.011810660031391307}
[ep=06 t=0005] choose_plan=4 action=2 reward=-0.134 info={'t': 6, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.011810660031391307, 'risk': 0.0}
[ep=06 t=0006] choose_plan=2 action=1 reward=0.519 info={'t': 7, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0007] choose_plan=3 action=1 reward=0.522 info={'t': 8, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.023194282465217986}
[ep=06 t=0008] choose_plan=1 action=1 reward=0.503 info={'t': 9, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.023194282465217986, 'risk': 0.01898664696783206}
[ep=06 t=0009] choose_plan=0 action=1 reward=0.660 info={'t': 10, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.01898664696783206, 'risk': 0.0}
[ep=06 t=0010] choose_plan=2 action=1 reward=0.505 info={'t': 11, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0011] choose_plan=4 action=1 reward=-0.004 info={'t': 12, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0012] choose_plan=5 action=2 reward=-0.169 info={'t': 13, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0013] choose_plan=1 action=1 reward=0.518 info={'t': 14, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0014] choose_plan=1 action=1 reward=-0.005 info={'t': 15, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0015] choose_plan=1 action=2 reward=-0.194 info={'t': 16, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0016] choose_plan=0 action=1 reward=0.015 info={'t': 17, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0017] choose_plan=2 action=2 reward=0.352 info={'t': 18, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0018] choose_plan=2 action=2 reward=0.297 info={'t': 19, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0019] choose_plan=5 action=2 reward=0.342 info={'t': 20, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0020] choose_plan=2 action=2 reward=-0.207 info={'t': 21, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0021] choose_plan=3 action=1 reward=0.505 info={'t': 22, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0022] choose_plan=3 action=1 reward=0.014 info={'t': 23, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0011946162957130954}
[ep=06 t=0023] choose_plan=3 action=2 reward=0.302 info={'t': 24, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0011946162957130954, 'risk': 0.0}
[ep=06 t=0024] choose_plan=5 action=2 reward=0.360 info={'t': 25, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0025] choose_plan=4 action=2 reward=0.300 info={'t': 26, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0026] choose_plan=5 action=2 reward=0.354 info={'t': 27, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0027] choose_plan=3 action=2 reward=-0.199 info={'t': 28, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0028] choose_plan=1 action=1 reward=0.505 info={'t': 29, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0029] choose_plan=0 action=1 reward=0.430 info={'t': 30, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.029839106410497862}
[ep=06 t=0030] choose_plan=5 action=1 reward=0.490 info={'t': 31, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.029839106410497862, 'risk': 0.021367653464734224}
[ep=06 t=0031] choose_plan=1 action=1 reward=0.137 info={'t': 32, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.021367653464734224, 'risk': 0.0}
[ep=06 t=0032] choose_plan=0 action=2 reward=-0.195 info={'t': 33, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0033] choose_plan=3 action=1 reward=0.524 info={'t': 34, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0034] choose_plan=0 action=1 reward=0.074 info={'t': 35, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0035] choose_plan=1 action=2 reward=0.295 info={'t': 36, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0036] choose_plan=2 action=2 reward=-0.215 info={'t': 37, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0037] choose_plan=1 action=1 reward=0.007 info={'t': 38, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0038] choose_plan=5 action=2 reward=0.295 info={'t': 39, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0039] choose_plan=2 action=2 reward=-0.176 info={'t': 40, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0040] choose_plan=0 action=1 reward=0.510 info={'t': 41, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0041] choose_plan=5 action=1 reward=0.510 info={'t': 42, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0042] choose_plan=3 action=1 reward=0.505 info={'t': 43, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0043] choose_plan=0 action=1 reward=0.526 info={'t': 44, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0044] choose_plan=5 action=1 reward=0.033 info={'t': 45, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0045] choose_plan=3 action=2 reward=-0.198 info={'t': 46, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0046] choose_plan=0 action=1 reward=0.510 info={'t': 47, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0047] choose_plan=3 action=1 reward=0.578 info={'t': 48, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0048] choose_plan=5 action=1 reward=0.540 info={'t': 49, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0049] choose_plan=3 action=1 reward=0.545 info={'t': 50, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0050] choose_plan=3 action=1 reward=0.505 info={'t': 51, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0051] choose_plan=3 action=1 reward=0.035 info={'t': 52, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0052] choose_plan=3 action=2 reward=0.321 info={'t': 53, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0053] choose_plan=3 action=2 reward=0.317 info={'t': 54, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0054] choose_plan=4 action=2 reward=-0.198 info={'t': 55, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0007183180233332614}
[ep=06 t=0055] choose_plan=0 action=1 reward=0.015 info={'t': 56, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0007183180233332614, 'risk': 0.0}
[ep=06 t=0056] choose_plan=2 action=2 reward=-0.163 info={'t': 57, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0057] choose_plan=3 action=1 reward=0.505 info={'t': 58, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0058] choose_plan=3 action=1 reward=0.041 info={'t': 59, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0059] choose_plan=2 action=2 reward=-0.159 info={'t': 60, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0060] choose_plan=1 action=1 reward=0.014 info={'t': 61, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0061] choose_plan=4 action=2 reward=-0.181 info={'t': 62, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0062] choose_plan=3 action=1 reward=-0.005 info={'t': 63, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0063] choose_plan=2 action=2 reward=-0.215 info={'t': 64, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0064] choose_plan=4 action=1 reward=-0.005 info={'t': 65, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0065] choose_plan=4 action=2 reward=-0.203 info={'t': 66, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0066] choose_plan=4 action=1 reward=0.505 info={'t': 67, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0067] choose_plan=0 action=1 reward=0.524 info={'t': 68, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0068] choose_plan=3 action=1 reward=0.505 info={'t': 69, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0069] choose_plan=3 action=1 reward=-0.005 info={'t': 70, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0070] choose_plan=0 action=2 reward=-0.207 info={'t': 71, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0071] choose_plan=3 action=1 reward=0.022 info={'t': 72, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0072] choose_plan=4 action=2 reward=-0.177 info={'t': 73, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0073] choose_plan=0 action=1 reward=0.004 info={'t': 74, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0074] choose_plan=2 action=2 reward=-0.208 info={'t': 75, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0075] choose_plan=3 action=1 reward=0.509 info={'t': 76, 'max_steps': 100, 'dominant_type': 'auth_fail', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0076] choose_plan=2 action=1 reward=0.505 info={'t': 77, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0077] choose_plan=1 action=1 reward=-0.005 info={'t': 78, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0078] choose_plan=0 action=2 reward=-0.175 info={'t': 79, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0079] choose_plan=4 action=1 reward=-0.002 info={'t': 80, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0080] choose_plan=3 action=2 reward=-0.179 info={'t': 81, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0081] choose_plan=1 action=1 reward=0.020 info={'t': 82, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0082] choose_plan=2 action=2 reward=0.295 info={'t': 83, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0083] choose_plan=5 action=2 reward=0.306 info={'t': 84, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0084] choose_plan=1 action=2 reward=-0.215 info={'t': 85, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0085] choose_plan=1 action=1 reward=0.037 info={'t': 86, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0086] choose_plan=0 action=2 reward=0.310 info={'t': 87, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0087] choose_plan=3 action=2 reward=0.301 info={'t': 88, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0088] choose_plan=4 action=2 reward=0.326 info={'t': 89, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0089] choose_plan=2 action=2 reward=0.311 info={'t': 90, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0090] choose_plan=4 action=2 reward=0.317 info={'t': 91, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0091] choose_plan=2 action=2 reward=0.306 info={'t': 92, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0092] choose_plan=1 action=2 reward=0.326 info={'t': 93, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0093] choose_plan=0 action=2 reward=0.295 info={'t': 94, 'max_steps': 100, 'dominant_type': 'proc_spawn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0094] choose_plan=5 action=2 reward=0.347 info={'t': 95, 'max_steps': 100, 'dominant_type': 'outbound_conn', 'target_action': 2, 'prev_risk': 0.0, 'risk': 0.0}
[ep=06 t=0095] choose_plan=2 action=2 reward=-0.203 info={'t': 96, 'max_steps': 100, 'dominant_type': 'port_scan', 'target_action': 1, 'prev_risk': 0.0, 'risk': 0.0}
